source,text,review_rating,name,review_date,length_of_stay,traveler_type,total_rating,total_reviews
expedia,"Pontos positivos:
Tamanho do quarto, bastante amplo e confortável
Banheiro muito bom e amplo
Cozinha bem equipada
Localização
Cama bem confortável
Janelas que bloqueiam bem o som
Bom ar condicionado

Pontos de melhoria
Atendimento pouco amigável e atencioso (com algumas muito poucas exceções)
Inflexibilidade em relação ao horário de entrada
O hotel informa que dispõe de toalhas e espreguiçadeiras na praia.. Porem ! , o guarda-sol é pago a parte ($ 22,00 ). Limitado a 4hrs
O hotel nao fornece toalhas para outras praias, apenas na praia conveniada  
Estacionamento terceirizado, na rua 20th (entrada do hotel fica na 21st). Custo de $40,00/dia. Lugar bem sujo, sem elevador e péssimo atendimento
Faltam utensílios na cozinha, poucos talheres, pratos e copos
Corredores com cheiro de sujos (carpete sujo)",8.0,Andre,2023-08-28,5.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,Lacks maintenance,6.0,Roseline,2023-08-26,3.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,"I had an amazing stay at this hotel! I just have to give a huge shoutout to Emma, the front desk clerk. Her customer service was beyond phenomenal and made our experience even more enjoyable. The hotel itself is spotlessly clean, and the adorable and bright decor adds a wonderful touch. Despite our short stay, it was completely worth it. Can't wait to return!",10.0,Ryan,2023-08-25,1.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,nan,6.0,HEBA,2023-08-24,2.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,"Great place to stay, the only issue was the lack of breakfast as part of the services.",10.0,Vitor,2023-08-23,4.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,"Checked in at 4pm after a long flight. The young lady at check in was lovely. The hotel boulan recognised my Expedia gold vip status and upgraded us from a suite to a penthouse. This was wonderful ( we have stayed in Boulan multiple times before ) penthouse was amazing , spacious and clean. Lovely to have your own private roof terrace over looking the ocean. The areas is perfect located within all the best restaurants and a short walk or golf buggy to the beach. Pool is relaxing and not to crowded. One of my favourite hotels in Miami",10.0,Alexandra,2023-08-23,1.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,nan,6.0,Alban,2023-08-22,3.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,"The hotel was very clean and conveniently located to the beach, stores, restaurants!",10.0,Kai,2023-08-22,1.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,nan,10.0,Rosa,2023-06-27,1.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,We stayed in a penthouse room with private roof deck and it was fantastic.  Very spacious and such easy access to the pool!  Will definitely stay again!,10.0,James,2023-08-20,5.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,I,10.0,Patricia,2023-08-14,2.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,"Check in was not excellent. Tried to check in early at 1:30. Room was not ready. Totally fine. But, one would think they would try to get our room done a little faster knowing we were there. It actually got done later then check in time at 4 (4:20pm) they did upgrade us due to gold status on Expedia which was nice. The room as others have said could’ve been a little more updated. It had chipping all over but it was fine. The staff was fine not friendly but not extremely rude. They looked like they were in the middle of remodeling so, hopefully that will help with some of the chipping and all around issues. We had a good time. I would stay closer to the beach next time, as there are nicer hotels closer and I was a first timer in Miami.",8.0,Jessica,2023-08-13,4.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,nan,8.0,Selma,2023-08-11,4.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,"Very pleasant stay, thanks",10.0,Driss,2023-08-10,4.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,I loved this hotel. My room was great and the size was perfect.,10.0,India,2023-08-08,3.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,nan,10.0,Charles,2023-08-07,1.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,nan,10.0,Dirlan,2023-08-06,1.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,"Pros: The hotel, staff & atrium restaurant was wonderful. I will return to this hotel in the future, especially for the in-room amenities such as the large bathroom, full kitchen & washer/dryer. 
Cons: Livingroom furniture should be of better quality for durability (couch & arm chair are in need of an update). Minor maintenance issues broken shower holder in bathroom, areas where touch up paint or small items were missing.",8.0,Tarayna,2023-08-02,4.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,"The lady at check in was very nice and helpful, that was a good start. The room was only superficially cleaned, i.e. hair in the bathtub, floors not sweeper, many stains and smudges on bathroom walls and kitchen cabinets. It seems as if the property has not been kept up. Broken or missing parts, scratches and nicks everywhere, parts of curtains not attached to the rail, all balcony door locks are broken, holes in walls not patched up … I could go on. This is too bad since the location is great, the size of the rooms unparalleled, and the views of the beach (and the W hotel :)) are gorgeous. The property has so much potential but management does not seem to have an interest in keeping it up.",6.0,Maike,2023-08-02,3.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,The roof top pool was very nice. It’s design was very beautiful and it provided a relaxing feel. Great for the days you may not feel like going to the actual beach. The jacuzzi was ok but the paint inside of it rubs off on your skin a little hen touched and I’m not sure why.  My room was clean and very nice and the staff were very kind overall a very great experience I would definitely stay again.,8.0,Latasha,2023-08-01,3.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,"Check in took hours, plan ahead! but hotel and rooms were beyond perfect!  They did give us late check out to accommodate!",10.0,Mary,2023-07-31,1.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,"This was my first time staying at the Boulan, and the experience was excellent. 
The hotel's location right in front of the beach was perfect; you could simply walk out and be on the beach. I want to express my thanks to Expedia and Boulan; they know what I mean. 
the rooms and the pool were fantastic.

Regarding cleanliness, I can't provide a conclusive opinion since we only stayed for a few days. On the first day, housekeeping knocked on our door at 9 AM, yes 9am...holidays..9am...offering their services. I declined, hoping they would return later, but for the next two days, there were no cleaning or towel changes. However, this is only a comment, and it's worth mentioning that the staff at the front desk were helpful. Overall, the hotel is totally recomendable.

Regarding parking, like many places in South Beach, it's a consideration. The hotel does not have parking, but there is a parking lot around the corner",10.0,Roberto,2023-07-31,3.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,Place was great. Close to the beach and a KITH store across the street. Penthouse had a rooftop terrace and it was amazing for tanning. Def would stay again!!!,10.0,Sunsyrie,2023-07-31,3.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,Everything,8.0,Jasmin,2023-07-29,6.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,nan,10.0,Wilhelminia,2023-06-04,2.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,nan,10.0,Kenny,2023-07-26,2.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,This is my Second Time staying at the Property it was okay wasn’t to happy that we had tv issues plus our terrace was smaller than before and we had hole by and outlet.,6.0,T-baby,2023-07-25,3.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,nan,4.0,Valerie,2023-07-25,4.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,Great location and staff,10.0,Antonio,2023-07-21,3.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,Amazing all around!,10.0,Belen,2023-07-19,4.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,I had a great stay. Suite was spacious and clean. Staff was always on point. Appreciated that you needed a key card to get around and Orange Blossom was great for breakfast. Enjoyed the mimosas!,10.0,Asia,2023-07-18,4.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,Nice and clean room. Great restaurant and room service. Adequate gym. Overall great vibe,10.0,Jay,2023-07-16,4.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,nan,10.0,Matthew,2023-07-11,4.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,Great location!! Earlier check in than 4 pm and later check out than 11 am would be better,8.0,Julian,2023-07-10,2.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,"Is good suite for family or couple!! But if you’re smoker is not convenient because it is smoke free building!
And also the check in and check out time is not flexible at all!",6.0,Chau Yee,2023-07-08,3.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,"The front desk staff need to be retrained on what good hospitality looks like. Their tone and demeanor come off very rude. The way they treat you makes you never want to go back again. We arrived at the hotel at 12pm and we were already aware that check in is guaranteed by 4pm but the young front desk lady did not want to make any effort in trying to get us in our room earlier. A simple phone call could have been made to house keeping to just ask if our room could be done any sooner than 4pm since we were the only ones there waiting to check in. She aggressively just kept telling us check in is guaranteed at 4pm and there is nothing she could do. Once we were finally able to get to into our room at 4pm and not a second sooner, we entered into a room that had a welcome sign with someone else’s name on it. When we notified the front desk they said to just ignore it when clearly they had a mix up. I would definitely not recommend this hotel to anyone that plans on trying to check in before 4pm.",4.0,Fredon,2023-07-04,3.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,"The property was great, the front desk staff wasn’t friendly and my room wasn’t rest on time.",4.0,Shania,2023-07-03,1.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,nan,2.0,Gregory,2023-06-29,2.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,"Great hotel with sizable suites, great for traveling with groups. The suite we had came with two bathrooms and a kitchen. We had a group of 3 guys (ages 30 ) and the room was great for us. Two people shared the king bed, while the other slept on the pull out sofa. We did not spend much time in the room.",8.0,Justin,2023-06-29,,,8.2/10 Very good,"1,008 verified reviews"
expedia,Surprised by how large and comfortable the rooms were. They had everything we needed. Really enjoyed our stay!,10.0,Daniela,2023-06-28,2.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,Wonderful aesthetic rooftop pool with views of the city. Rooms were also very well done and intimate. One of the few places reasonably priced with a balcony. Stayed on the PH floor,10.0,Sarah,2023-05-07,1.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,Amazing stay in a beautiful Penthouse! Spacious and modern. Great service too!,10.0,Tiffany,2023-06-26,4.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,Parking is not so great but parking garage right around back,10.0,Amanda,2023-06-26,2.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,nan,8.0,Jennifer,2023-06-26,2.0,,8.2/10 Very good,"1,008 verified reviews"
expedia,Amazing!,10.0,Susan,2023-06-25,,,8.2/10 Very good,"1,008 verified reviews"
expedia,"Our overall stay was good. The hotel is a bit old (furniture, etc.) but it is clean. All staff were very polite and friendly; there was an every-day service in the room. The hotel is very close to the ocean and restaurants, coffee shops, cvs, wallgreens, whole foods. We went to a few other places in the area (Viscaya Gardens, a boat tour, etc), and it was not a long drive to those places as well. The rooftop pool was good and clean too.

The only aspect that I was not happy about was parking. It is $40 per day (which is what they say on their website, so it was not a surprise to me), but the parking facility is very small, extremely dirty and smells like urine. I do understand that fixing the size of it is not possible, but they could at least ensure that it was clean (since that is the first impression people are getting when arriving to the hotel).",8.0,Tetyana,2023-06-23,4.0,,8.2/10 Very good,"1,008 verified reviews"
